title,price,url,brand,badges,sale_price,image
Fetco CBS-1251 Plus Series Brewer - Single Station 1.5 Gallon,2059.99,https://prima-coffee.com/equipment/fetco/e1251us-1b230-pm110-fetco-sp,Fetco,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11226/images/94844/2020-08-13_Fetco_CBS_1251_Extractor_Plus_front__68862.1677861772.1280.1280.png?c=1
Curtis G4 ThermoProX Twin 1.0 Gal. Coffee Brewer,2109.99,https://prima-coffee.com/equipment/curtis/g4tpx1t10a3100-curti-sp,Curtis,"['Free Shipping', 'Drop Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11505/images/96716/G4TPX1T10A3100_1__54020.1749235204.1280.1280.jpg?c=1
Fetco CBS-2241 NG Brewer - Single Station 1 Gallon,2154.99,https://prima-coffee.com/equipment/fetco/e2241us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']",3276.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11286/images/95337/fetco-cbs-2241-ng-brewer-single-station-1-gallon__51990.1694438784.1280.1280.jpg?c=1
Fetco CBS-1242 Plus Series Brewer - Dual Station 1 Gallon,2214.99,https://prima-coffee.com/equipment/fetco/e1242us-1b230-pm010-fetco-pp,Fetco,"['On Sale', 'Free Shipping', 'Drop-Shipped']",3364.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11225/images/94843/CBS-1242_Plus_front__14806.1677861513.1280.1280.png?c=1
Curtis G4 GemX Gemini IntelliFresh Single 1.5 Gallon Coffee Brewer with FreshTrac Satellite,2349.99,https://prima-coffee.com/equipment/curtis/g4gemxsift63a1000,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/9240/images/88996/g4gemxsift63a1000__06504.1597181032.1280.1280.jpg?c=1
"USED - EXCELLENT | Ground Control Commercial Cyclops Brewer - Black, 220V, 30 AMP",2500.0,https://prima-coffee.com/equipment/voga/ground-control-cyclops-us-e-sp,Voga,"['Out Of Stock', 'Free Shipping', 'Outlet']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11504/images/96642/voga-ground-control-wbg-2__81288.1635517276.1280.1280__30902.1745859982.1280.1280.jpg?c=1
Curtis G4 ThermoProX Twin 1.5 Gal. Coffee Brewer,2509.99,https://prima-coffee.com/equipment/curtis/g4tpx2t10a3100-curti-sp,Curtis,"['Free Shipping', 'Drop Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11507/images/96715/G4TPX2T10A3100_1__11999.1747920224.1280.1280.jpg?c=1
Fetco CBS-2251 NG Brewer - Single Station 1.5 Gallon,2524.99,https://prima-coffee.com/equipment/fetco/e2251us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']",3836.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11289/images/95301/e2251_front__81229.1693311966.1280.1280.png?c=1
Curtis G4 ThermoPro 1.5 Gallon Twin Coffee Brewer,2529.99,https://prima-coffee.com/equipment/curtis/g4tp2t10a3100,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8117/images/91670/G4TP2T10A3100__79542.1613503458.1280.1280.jpg?c=1
Fetco CBS-2242 NG Brewer - Dual Station Station 1 Gallon,2749.99,https://prima-coffee.com/equipment/fetco/e2242us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']",4176.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11288/images/95298/e2242_front__57511.1694019112.1280.1280.png?c=1
Fetco CBS-1252 Plus Series Brewer - Dual Station 1.5 Gallon,2924.99,https://prima-coffee.com/equipment/fetco/e1252us-ub230-pm110-fetco-pp,Fetco,"['On Sale', 'Free Shipping', 'Drop-Shipped']",4446.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11227/images/94851/2020-08-07_Fetco_CBS_1252_Extractor_Plus_front__47102.1677862056.1280.1280.png?c=1
Curtis G3 GemX Gemini IntelliFresh Twin 1.5 Gallon Coffee Brewer with FreshTrac Satellites,3159.99,https://prima-coffee.com/equipment/curtis/gemxtift10a1000,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/9231/images/89031/gemxtift10a1000__48808.1597181138.1280.1280.jpg?c=1
Fetco CBS-2252 NG Brewer - Dual Station 1.5 Gallon,3344.99,https://prima-coffee.com/equipment/fetco/e2252us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']",5082.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11290/images/95306/e2252_front__84609.1693312260.1280.1280.png?c=1
Curtis G4 GemX Gemini IntelliFresh Twin 1.5 Gallon Coffee Brewer with FreshTrac Satellites,3379.99,https://prima-coffee.com/equipment/curtis/g4gemxtift10a1000,Curtis,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/9228/images/89000/g4gemxtift10a1000__60947.1597181037.1280.1280.jpg?c=1
Marco POUR'D 3-Button Beverage Dispenser,3555.0,https://prima-coffee.com/equipment/marco/5001940c3b-marco-sp,Marco,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11310/images/95332/Marco-POUR-D-3-Button-Beverage-Dispenser__08515.1694094212.1280.1280.png?c=1
Turbo Air TBD-2SBD-N6 - Black Two Half Barrel Kegs Beer Dispenser,3889.99,https://prima-coffee.com/equipment/turbo-air/tbd-2sbd-n6,Turbo Air,['Free Shipping'],0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/8407/images/90395/tbd-2sb-n6-left__46226.1626678740.1280.1280.jpg?c=1
Fetco CBS-2262 NG Brewer - Dual Station 3 Gallon,4679.99,https://prima-coffee.com/equipment/fetco/e2262us-fetco-pp,Fetco,"['On Sale', 'Drop-Shipped']",7114.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/11291/images/95312/e2262_front__98423.1694020160.1280.1280.png?c=1
Marco SP9 Coffee Brewers | Single or Twin Brew Head,5551.0,https://prima-coffee.com/equipment/marco/1000832us-marco-pp,Marco,"['Free Shipping', 'Drop-Shipped']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/7605/images/87305/marco-sp9-WBG-front-angle__30661.1617647014.1280.1280.jpg?c=1
Ground Control Commercial Coffee Brewer,10900.0,https://prima-coffee.com/equipment/voga/grnd-cntrl-cyclps-voga-sp,Voga,"['Out Of Stock', 'Free Shipping']",0.0,https://cdn11.bigcommerce.com/s-6h7ychjk4/products/10235/images/92288/voga-ground-control-wbg-2__81288.1635517276.1280.1280.jpg?c=1
